StoreNum,Last,First,HireDate,FireDate,Position,FullTime,EmpId,City,State,Zip,Street,ReceiptNumber,SaleDate,Weekend,isCash,Receipt,Quantity,Item,Id,Flavor,Food,Price,Type
2,ROHLA,JESSE,2000-03-27,2000-08-30,Manager,True,2,San Luis Obispo,CA,93405,1430 Chorro St,313,2000-01-18,False,False,313,5,20,20,Pecan,Tart,3.75,Food
2,PESCH,MARGARETT,2000-01-26,2000-01-30,Cashier,True,22,San Luis Obispo,CA,93405,1430 Chorro St,313,2000-01-18,False,False,313,5,20,20,Pecan,Tart,3.75,Food
2,HAUSLADEN,LUISE,2000-01-22,2000-01-29,Shift Manager,True,23,San Luis Obispo,CA,93405,1430 Chorro St,313,2000-01-18,False,False,313,5,20,20,Pecan,Tart,3.75,Food
2,IWANEJKO,BEA,2000-01-21,2000-01-24,Manager,True,24,San Luis Obispo,CA,93405,1430 Chorro St,313,2000-01-18,False,False,313,5,20,20,Pecan,Tart,3.75,Food
1,COCOROS,ADAN,2000-08-19,2000-01-25,Manager,True,1,San Francisco,CA,94171,150 Hayes St,873,2000-08-17,False,False,873,5,20,20,Pecan,Tart,3.75,Food
5,YERGIN,MARCELINA,2000-01-24,2000-01-27,Manager,True,5,Los Angeles,CA,90001,200 Olive St,215,2000-01-20,False,False,215,1,20,20,Pecan,Tart,3.75,Food
5,BUBIER,ANDRES,2000-01-20,2000-01-26,Shift Manager,True,28,Los Angeles,CA,90001,200 Olive St,215,2000-01-20,False,False,215,1,20,20,Pecan,Tart,3.75,Food
5,PLEAS,DEMARCUS,2000-01-21,2000-01-30,Barista,True,29,Los Angeles,CA,90001,200 Olive St,215,2000-01-20,False,False,215,1,20,20,Pecan,Tart,3.75,Food
5,SCHNEIDMAN,MATT,2000-01-18,2000-01-23,Cashier,True,30,Los Angeles,CA,90001,200 Olive St,215,2000-01-20,False,False,215,1,20,20,Pecan,Tart,3.75,Food
5,DILGARD,BEATA,2000-01-17,2000-01-18,Barista,True,31,Los Angeles,CA,90001,200 Olive St,215,2000-01-20,False,False,215,1,20,20,Pecan,Tart,3.75,Food
5,KLINNERT,YON,2000-01-02,2000-01-12,Cashier,True,32,Los Angeles,CA,90001,200 Olive St,215,2000-01-20,False,False,215,1,20,20,Pecan,Tart,3.75,Food
5,STATHIS,LAURICE,2000-01-08,2000-01-10,Cashier,False,33,Los Angeles,CA,90001,200 Olive St,215,2000-01-20,False,False,215,1,20,20,Pecan,Tart,3.75,Food
16,WORDLOW,WILL,2000-01-09,2000-01-14,Manager,True,16,Reno,NV,89507,446 Center St,716,2000-01-27,False,False,716,2,20,20,Pecan,Tart,3.75,Food
10,DURNEY,FELIPE,2000-01-07,2000-01-18,Manager,True,10,Bakersfield,CA,93308,1850 Truxtun Ave,138,2000-01-11,False,True,138,5,20,20,Pecan,Tart,3.75,Food
18,LAZZARA,ROSALBA,2000-01-28,2000-01-30,Manager,True,18,Phoenix,AZ,85016,2400 Camelback Rd,883,2000-01-28,True,True,883,1,40,40,Lemon,Lemonade,3.25,Drink
18,LAZZARA,ROSALBA,2000-01-28,2000-01-30,Manager,True,18,Phoenix,AZ,85016,2400 Camelback Rd,593,2000-01-16,False,False,593,4,40,40,Lemon,Lemonade,3.25,Drink
6,RININGER,LESTER,2000-01-26,2000-01-30,Manager,True,6,San Diego,CA,92110,1507 Front St,976,2000-01-12,False,False,976,4,40,40,Lemon,Lemonade,3.25,Drink
2,ROHLA,JESSE,2000-03-27,2000-08-30,Manager,True,2,San Luis Obispo,CA,93405,1430 Chorro St,34,2000-01-22,True,False,34,3,40,40,Lemon,Lemonade,3.25,Drink
2,PESCH,MARGARETT,2000-01-26,2000-01-30,Cashier,True,22,San Luis Obispo,CA,93405,1430 Chorro St,34,2000-01-22,True,False,34,3,40,40,Lemon,Lemonade,3.25,Drink
2,HAUSLADEN,LUISE,2000-01-22,2000-01-29,Shift Manager,True,23,San Luis Obispo,CA,93405,1430 Chorro St,34,2000-01-22,True,False,34,3,40,40,Lemon,Lemonade,3.25,Drink
2,IWANEJKO,BEA,2000-01-21,2000-01-24,Manager,True,24,San Luis Obispo,CA,93405,1430 Chorro St,34,2000-01-22,True,False,34,3,40,40,Lemon,Lemonade,3.25,Drink
19,NOLLETTE,ANGELO,2000-01-22,2000-01-28,Manager,True,19,Flagstaff,AZ,86001,700 University Ave,193,2000-01-13,False,False,193,2,40,40,Lemon,Lemonade,3.25,Drink
19,CZWAKIEL,TALITHA,2000-01-25,2000-01-28,Manager,True,48,Flagstaff,AZ,86001,700 University Ave,193,2000-01-13,False,False,193,2,40,40,Lemon,Lemonade,3.25,Drink
19,SAVE,AUDRY,2000-01-21,2000-01-29,Manager,True,49,Flagstaff,AZ,86001,700 University Ave,193,2000-01-13,False,False,193,2,40,40,Lemon,Lemonade,3.25,Drink
4,STIDMAN,WILLIEMAE,2000-01-02,2000-01-18,Manager,True,4,Los Angeles,CA,90001,800 Olympic Blvd,27,2000-01-16,False,False,27,4,40,40,Lemon,Lemonade,3.25,Drink
10,DURNEY,FELIPE,2000-01-07,2000-01-18,Manager,True,10,Bakersfield,CA,93308,1850 Truxtun Ave,44,2000-01-09,False,False,44,2,40,40,Lemon,Lemonade,3.25,Drink
12,SPURZEM,BRITTNEY,2000-01-25,2000-01-26,Manager,True,12,Stockton,CA,95208,300 Oak St,707,2000-01-25,False,True,707,5,40,40,Lemon,Lemonade,3.25,Drink
15,PROO,SONIA,2000-01-03,2000-01-18,Manager,True,15,Olympia,WA,98512,312 State Ave,822,2000-01-23,False,False,822,3,40,40,Lemon,Lemonade,3.25,Drink
13,PADMANABHAN,JOSEF,2000-01-05,2000-01-21,Manager,True,13,Portland,OR,97209,678 Burnside St,190,2000-01-27,False,True,190,5,40,40,Lemon,Lemonade,3.25,Drink
13,WIMBLEY,ALFONZO,2000-01-28,2000-01-30,Cashier,True,39,Portland,OR,97209,678 Burnside St,190,2000-01-27,False,True,190,5,40,40,Lemon,Lemonade,3.25,Drink
13,SAAVEDRA,HYACINTH,2000-01-27,2000-01-29,Cashier,True,40,Portland,OR,97209,678 Burnside St,190,2000-01-27,False,True,190,5,40,40,Lemon,Lemonade,3.25,Drink
15,PROO,SONIA,2000-01-03,2000-01-18,Manager,True,15,Olympia,WA,98512,312 State Ave,758,2000-01-17,False,True,758,5,40,40,Lemon,Lemonade,3.25,Drink
11,STILNER,TOVA,2000-01-19,2000-01-27,Manager,True,11,Sacramento,CA,94211,1420 15th st,476,2000-01-03,False,True,476,5,40,40,Lemon,Lemonade,3.25,Drink
19,NOLLETTE,ANGELO,2000-01-22,2000-01-28,Manager,True,19,Flagstaff,AZ,86001,700 University Ave,224,2000-01-06,False,False,224,1,40,40,Lemon,Lemonade,3.25,Drink
19,CZWAKIEL,TALITHA,2000-01-25,2000-01-28,Manager,True,48,Flagstaff,AZ,86001,700 University Ave,224,2000-01-06,False,False,224,1,40,40,Lemon,Lemonade,3.25,Drink
19,SAVE,AUDRY,2000-01-21,2000-01-29,Manager,True,49,Flagstaff,AZ,86001,700 University Ave,224,2000-01-06,False,False,224,1,40,40,Lemon,Lemonade,3.25,Drink
7,TOLMAN,BRICE,2000-01-17,2000-01-25,Manager,True,7,San Jose,CA,95106,200 Keyes St,177,2000-01-07,True,False,177,1,40,40,Lemon,Lemonade,3.25,Drink
17,HEISE,CHARMAINE,2000-01-23,2000-01-28,Manager,True,17,Las Vegas,NV,89101,4122 Rainbow Blvd,435,2000-01-01,True,True,435,3,40,40,Lemon,Lemonade,3.25,Drink
17,SMOTHERMAN,KARRI,2000-01-05,2000-01-28,Cashier,True,45,Las Vegas,NV,89101,4122 Rainbow Blvd,435,2000-01-01,True,True,435,3,40,40,Lemon,Lemonade,3.25,Drink
17,BOWERMAN,STEPHENIE,2000-01-03,2000-01-22,Manager,True,46,Las Vegas,NV,89101,4122 Rainbow Blvd,435,2000-01-01,True,True,435,3,40,40,Lemon,Lemonade,3.25,Drink
17,SPECKEN,MARC,2000-01-12,2000-01-13,Shift Manager,True,47,Las Vegas,NV,89101,4122 Rainbow Blvd,435,2000-01-01,True,True,435,3,40,40,Lemon,Lemonade,3.25,Drink
2,ROHLA,JESSE,2000-03-27,2000-08-30,Manager,True,2,San Luis Obispo,CA,93405,1430 Chorro St,770,2000-01-27,False,True,770,3,40,40,Lemon,Lemonade,3.25,Drink
2,PESCH,MARGARETT,2000-01-26,2000-01-30,Cashier,True,22,San Luis Obispo,CA,93405,1430 Chorro St,770,2000-01-27,False,True,770,3,40,40,Lemon,Lemonade,3.25,Drink
2,HAUSLADEN,LUISE,2000-01-22,2000-01-29,Shift Manager,True,23,San Luis Obispo,CA,93405,1430 Chorro St,770,2000-01-27,False,True,770,3,40,40,Lemon,Lemonade,3.25,Drink
2,IWANEJKO,BEA,2000-01-21,2000-01-24,Manager,True,24,San Luis Obispo,CA,93405,1430 Chorro St,770,2000-01-27,False,True,770,3,40,40,Lemon,Lemonade,3.25,Drink
20,DEBRECHT,JERALD,2000-01-04,2000-01-19,Manager,True,20,Tucson,AZ,85701,1900 Speedway Blvd,182,2000-01-05,False,True,182,3,40,40,Lemon,Lemonade,3.25,Drink
20,BARRIE,RENE,2000-01-20,2000-01-28,Manager,True,21,Tucson,AZ,85701,1900 Speedway Blvd,182,2000-01-05,False,True,182,3,40,40,Lemon,Lemonade,3.25,Drink
20,BRANDSTETTER,MOISES,2000-01-04,2000-01-10,Shift Manager,True,50,Tucson,AZ,85701,1900 Speedway Blvd,182,2000-01-05,False,True,182,3,40,40,Lemon,Lemonade,3.25,Drink
16,WORDLOW,WILL,2000-01-09,2000-01-14,Manager,True,16,Reno,NV,89507,446 Center St,887,2000-01-13,False,False,887,4,40,40,Lemon,Lemonade,3.25,Drink
8,MARSCHALL,WYATT,2000-01-04,2000-01-30,Manager,True,8,Santa Barbara,CA,93108,1337 Anacapa St,972,2000-01-06,False,False,972,2,40,40,Lemon,Lemonade,3.25,Drink
2,ROHLA,JESSE,2000-03-27,2000-08-30,Manager,True,2,San Luis Obispo,CA,93405,1430 Chorro St,920,2000-01-20,False,False,920,1,40,40,Lemon,Lemonade,3.25,Drink
2,PESCH,MARGARETT,2000-01-26,2000-01-30,Cashier,True,22,San Luis Obispo,CA,93405,1430 Chorro St,920,2000-01-20,False,False,920,1,40,40,Lemon,Lemonade,3.25,Drink
2,HAUSLADEN,LUISE,2000-01-22,2000-01-29,Shift Manager,True,23,San Luis Obispo,CA,93405,1430 Chorro St,920,2000-01-20,False,False,920,1,40,40,Lemon,Lemonade,3.25,Drink
2,IWANEJKO,BEA,2000-01-21,2000-01-24,Manager,True,24,San Luis Obispo,CA,93405,1430 Chorro St,920,2000-01-20,False,False,920,1,40,40,Lemon,Lemonade,3.25,Drink
6,RININGER,LESTER,2000-01-26,2000-01-30,Manager,True,6,San Diego,CA,92110,1507 Front St,919,2000-01-17,False,False,919,1,40,40,Lemon,Lemonade,3.25,Drink
20,DEBRECHT,JERALD,2000-01-04,2000-01-19,Manager,True,20,Tucson,AZ,85701,1900 Speedway Blvd,754,2000-01-26,False,False,754,1,40,40,Lemon,Lemonade,3.25,Drink
20,BARRIE,RENE,2000-01-20,2000-01-28,Manager,True,21,Tucson,AZ,85701,1900 Speedway Blvd,754,2000-01-26,False,False,754,1,40,40,Lemon,Lemonade,3.25,Drink
20,BRANDSTETTER,MOISES,2000-01-04,2000-01-10,Shift Manager,True,50,Tucson,AZ,85701,1900 Speedway Blvd,754,2000-01-26,False,False,754,1,40,40,Lemon,Lemonade,3.25,Drink
11,STILNER,TOVA,2000-01-19,2000-01-27,Manager,True,11,Sacramento,CA,94211,1420 15th st,64,2000-01-26,False,True,64,2,40,40,Lemon,Lemonade,3.25,Drink
15,PROO,SONIA,2000-01-03,2000-01-18,Manager,True,15,Olympia,WA,98512,312 State Ave,904,2000-01-11,False,False,904,2,40,40,Lemon,Lemonade,3.25,Drink
17,HEISE,CHARMAINE,2000-01-23,2000-01-28,Manager,True,17,Las Vegas,NV,89101,4122 Rainbow Blvd,547,2000-01-11,False,True,547,5,40,40,Lemon,Lemonade,3.25,Drink
17,SMOTHERMAN,KARRI,2000-01-05,2000-01-28,Cashier,True,45,Las Vegas,NV,89101,4122 Rainbow Blvd,547,2000-01-11,False,True,547,5,40,40,Lemon,Lemonade,3.25,Drink
17,BOWERMAN,STEPHENIE,2000-01-03,2000-01-22,Manager,True,46,Las Vegas,NV,89101,4122 Rainbow Blvd,547,2000-01-11,False,True,547,5,40,40,Lemon,Lemonade,3.25,Drink
17,SPECKEN,MARC,2000-01-12,2000-01-13,Shift Manager,True,47,Las Vegas,NV,89101,4122 Rainbow Blvd,547,2000-01-11,False,True,547,5,40,40,Lemon,Lemonade,3.25,Drink
15,PROO,SONIA,2000-01-03,2000-01-18,Manager,True,15,Olympia,WA,98512,312 State Ave,202,2000-01-03,False,False,202,2,40,40,Lemon,Lemonade,3.25,Drink
16,WORDLOW,WILL,2000-01-09,2000-01-14,Manager,True,16,Reno,NV,89507,446 Center St,263,2000-01-18,False,False,263,2,40,40,Lemon,Lemonade,3.25,Drink
1,COCOROS,ADAN,2000-08-19,2000-01-25,Manager,True,1,San Francisco,CA,94171,150 Hayes St,175,2000-10-27,True,False,175,2,40,40,Lemon,Lemonade,3.25,Drink
11,STILNER,TOVA,2000-01-19,2000-01-27,Manager,True,11,Sacramento,CA,94211,1420 15th st,441,2000-01-03,False,False,441,2,40,40,Lemon,Lemonade,3.25,Drink
17,HEISE,CHARMAINE,2000-01-23,2000-01-28,Manager,True,17,Las Vegas,NV,89101,4122 Rainbow Blvd,669,2000-01-01,True,False,669,2,40,40,Lemon,Lemonade,3.25,Drink
17,SMOTHERMAN,KARRI,2000-01-05,2000-01-28,Cashier,True,45,Las Vegas,NV,89101,4122 Rainbow Blvd,669,2000-01-01,True,False,669,2,40,40,Lemon,Lemonade,3.25,Drink
17,BOWERMAN,STEPHENIE,2000-01-03,2000-01-22,Manager,True,46,Las Vegas,NV,89101,4122 Rainbow Blvd,669,2000-01-01,True,False,669,2,40,40,Lemon,Lemonade,3.25,Drink
17,SPECKEN,MARC,2000-01-12,2000-01-13,Shift Manager,True,47,Las Vegas,NV,89101,4122 Rainbow Blvd,669,2000-01-01,True,False,669,2,40,40,Lemon,Lemonade,3.25,Drink
7,TOLMAN,BRICE,2000-01-17,2000-01-25,Manager,True,7,San Jose,CA,95106,200 Keyes St,100,2000-01-08,True,False,100,4,40,40,Lemon,Lemonade,3.25,Drink
1,COCOROS,ADAN,2000-08-19,2000-01-25,Manager,True,1,San Francisco,CA,94171,150 Hayes St,757,2000-09-08,True,False,757,4,40,40,Lemon,Lemonade,3.25,Drink
11,STILNER,TOVA,2000-01-19,2000-01-27,Manager,True,11,Sacramento,CA,94211,1420 15th st,629,2000-01-16,False,False,629,1,40,40,Lemon,Lemonade,3.25,Drink
19,NOLLETTE,ANGELO,2000-01-22,2000-01-28,Manager,True,19,Flagstaff,AZ,86001,700 University Ave,130,2000-01-12,False,False,130,2,40,40,Lemon,Lemonade,3.25,Drink
19,CZWAKIEL,TALITHA,2000-01-25,2000-01-28,Manager,True,48,Flagstaff,AZ,86001,700 University Ave,130,2000-01-12,False,False,130,2,40,40,Lemon,Lemonade,3.25,Drink
19,SAVE,AUDRY,2000-01-21,2000-01-29,Manager,True,49,Flagstaff,AZ,86001,700 University Ave,130,2000-01-12,False,False,130,2,40,40,Lemon,Lemonade,3.25,Drink
13,PADMANABHAN,JOSEF,2000-01-05,2000-01-21,Manager,True,13,Portland,OR,97209,678 Burnside St,277,2000-01-22,True,False,277,4,40,40,Lemon,Lemonade,3.25,Drink
13,WIMBLEY,ALFONZO,2000-01-28,2000-01-30,Cashier,True,39,Portland,OR,97209,678 Burnside St,277,2000-01-22,True,False,277,4,40,40,Lemon,Lemonade,3.25,Drink
13,SAAVEDRA,HYACINTH,2000-01-27,2000-01-29,Cashier,True,40,Portland,OR,97209,678 Burnside St,277,2000-01-22,True,False,277,4,40,40,Lemon,Lemonade,3.25,Drink
4,STIDMAN,WILLIEMAE,2000-01-02,2000-01-18,Manager,True,4,Los Angeles,CA,90001,800 Olympic Blvd,448,2000-01-14,True,False,448,3,40,40,Lemon,Lemonade,3.25,Drink
1,COCOROS,ADAN,2000-08-19,2000-01-25,Manager,True,1,San Francisco,CA,94171,150 Hayes St,467,2000-11-18,True,False,467,2,40,40,Lemon,Lemonade,3.25,Drink
10,DURNEY,FELIPE,2000-01-07,2000-01-18,Manager,True,10,Bakersfield,CA,93308,1850 Truxtun Ave,869,2000-01-17,False,False,869,1,40,40,Lemon,Lemonade,3.25,Drink
2,ROHLA,JESSE,2000-03-27,2000-08-30,Manager,True,2,San Luis Obispo,CA,93405,1430 Chorro St,395,2000-01-16,False,True,395,4,40,40,Lemon,Lemonade,3.25,Drink
2,PESCH,MARGARETT,2000-01-26,2000-01-30,Cashier,True,22,San Luis Obispo,CA,93405,1430 Chorro St,395,2000-01-16,False,True,395,4,40,40,Lemon,Lemonade,3.25,Drink
2,HAUSLADEN,LUISE,2000-01-22,2000-01-29,Shift Manager,True,23,San Luis Obispo,CA,93405,1430 Chorro St,395,2000-01-16,False,True,395,4,40,40,Lemon,Lemonade,3.25,Drink
2,IWANEJKO,BEA,2000-01-21,2000-01-24,Manager,True,24,San Luis Obispo,CA,93405,1430 Chorro St,395,2000-01-16,False,True,395,4,40,40,Lemon,Lemonade,3.25,Drink
1,COCOROS,ADAN,2000-08-19,2000-01-25,Manager,True,1,San Francisco,CA,94171,150 Hayes St,293,2000-06-24,True,False,293,2,40,40,Lemon,Lemonade,3.25,Drink
15,PROO,SONIA,2000-01-03,2000-01-18,Manager,True,15,Olympia,WA,98512,312 State Ave,817,2000-01-07,True,True,817,1,40,40,Lemon,Lemonade,3.25,Drink
4,STIDMAN,WILLIEMAE,2000-01-02,2000-01-18,Manager,True,4,Los Angeles,CA,90001,800 Olympic Blvd,952,2000-01-14,True,False,952,5,40,40,Lemon,Lemonade,3.25,Drink
16,WORDLOW,WILL,2000-01-09,2000-01-14,Manager,True,16,Reno,NV,89507,446 Center St,795,2000-01-09,False,False,795,3,40,40,Lemon,Lemonade,3.25,Drink
14,CRATCH,RODNEY,2000-01-03,2000-01-17,Manager,True,14,Seattle,WA,98111,550 Thomas St,62,2000-01-26,False,True,62,5,40,40,Lemon,Lemonade,3.25,Drink
14,SEINER,CLEMENTE,2000-01-26,2000-01-29,Barista,False,41,Seattle,WA,98111,550 Thomas St,62,2000-01-26,False,True,62,5,40,40,Lemon,Lemonade,3.25,Drink
14,ROLLINGER,SANTOS,2000-01-13,2000-01-25,Shift Manager,True,42,Seattle,WA,98111,550 Thomas St,62,2000-01-26,False,True,62,5,40,40,Lemon,Lemonade,3.25,Drink
14,JI,STARLA,2000-01-07,2000-01-12,Shift Manager,True,43,Seattle,WA,98111,550 Thomas St,62,2000-01-26,False,True,62,5,40,40,Lemon,Lemonade,3.25,Drink
14,KOVALCHIK,DARRICK,2000-01-08,2000-01-21,Barista,True,44,Seattle,WA,98111,550 Thomas St,62,2000-01-26,False,True,62,5,40,40,Lemon,Lemonade,3.25,Drink
18,LAZZARA,ROSALBA,2000-01-28,2000-01-30,Manager,True,18,Phoenix,AZ,85016,2400 Camelback Rd,214,2000-01-04,False,True,214,2,40,40,Lemon,Lemonade,3.25,Drink
5,YERGIN,MARCELINA,2000-01-24,2000-01-27,Manager,True,5,Los Angeles,CA,90001,200 Olive St,714,2000-01-25,False,False,714,5,40,40,Lemon,Lemonade,3.25,Drink
5,BUBIER,ANDRES,2000-01-20,2000-01-26,Shift Manager,True,28,Los Angeles,CA,90001,200 Olive St,714,2000-01-25,False,False,714,5,40,40,Lemon,Lemonade,3.25,Drink
5,PLEAS,DEMARCUS,2000-01-21,2000-01-30,Barista,True,29,Los Angeles,CA,90001,200 Olive St,714,2000-01-25,False,False,714,5,40,40,Lemon,Lemonade,3.25,Drink
5,SCHNEIDMAN,MATT,2000-01-18,2000-01-23,Cashier,True,30,Los Angeles,CA,90001,200 Olive St,714,2000-01-25,False,False,714,5,40,40,Lemon,Lemonade,3.25,Drink
5,DILGARD,BEATA,2000-01-17,2000-01-18,Barista,True,31,Los Angeles,CA,90001,200 Olive St,714,2000-01-25,False,False,714,5,40,40,Lemon,Lemonade,3.25,Drink
5,KLINNERT,YON,2000-01-02,2000-01-12,Cashier,True,32,Los Angeles,CA,90001,200 Olive St,714,2000-01-25,False,False,714,5,40,40,Lemon,Lemonade,3.25,Drink
5,STATHIS,LAURICE,2000-01-08,2000-01-10,Cashier,False,33,Los Angeles,CA,90001,200 Olive St,714,2000-01-25,False,False,714,5,40,40,Lemon,Lemonade,3.25,Drink
19,NOLLETTE,ANGELO,2000-01-22,2000-01-28,Manager,True,19,Flagstaff,AZ,86001,700 University Ave,490,2000-01-19,False,False,490,4,40,40,Lemon,Lemonade,3.25,Drink
19,CZWAKIEL,TALITHA,2000-01-25,2000-01-28,Manager,True,48,Flagstaff,AZ,86001,700 University Ave,490,2000-01-19,False,False,490,4,40,40,Lemon,Lemonade,3.25,Drink
19,SAVE,AUDRY,2000-01-21,2000-01-29,Manager,True,49,Flagstaff,AZ,86001,700 University Ave,490,2000-01-19,False,False,490,4,40,40,Lemon,Lemonade,3.25,Drink
15,PROO,SONIA,2000-01-03,2000-01-18,Manager,True,15,Olympia,WA,98512,312 State Ave,60,2000-01-06,False,True,60,4,40,40,Lemon,Lemonade,3.25,Drink
11,STILNER,TOVA,2000-01-19,2000-01-27,Manager,True,11,Sacramento,CA,94211,1420 15th st,221,2000-01-09,False,False,221,3,40,40,Lemon,Lemonade,3.25,Drink
7,TOLMAN,BRICE,2000-01-17,2000-01-25,Manager,True,7,San Jose,CA,95106,200 Keyes St,265,2000-01-26,False,False,265,5,40,40,Lemon,Lemonade,3.25,Drink
18,LAZZARA,ROSALBA,2000-01-28,2000-01-30,Manager,True,18,Phoenix,AZ,85016,2400 Camelback Rd,801,2000-01-25,False,False,801,1,40,40,Lemon,Lemonade,3.25,Drink
20,DEBRECHT,JERALD,2000-01-04,2000-01-19,Manager,True,20,Tucson,AZ,85701,1900 Speedway Blvd,487,2000-01-06,False,False,487,1,40,40,Lemon,Lemonade,3.25,Drink
20,BARRIE,RENE,2000-01-20,2000-01-28,Manager,True,21,Tucson,AZ,85701,1900 Speedway Blvd,487,2000-01-06,False,False,487,1,40,40,Lemon,Lemonade,3.25,Drink
20,BRANDSTETTER,MOISES,2000-01-04,2000-01-10,Shift Manager,True,50,Tucson,AZ,85701,1900 Speedway Blvd,487,2000-01-06,False,False,487,1,40,40,Lemon,Lemonade,3.25,Drink
20,DEBRECHT,JERALD,2000-01-04,2000-01-19,Manager,True,20,Tucson,AZ,85701,1900 Speedway Blvd,105,2000-01-21,True,False,105,3,40,40,Lemon,Lemonade,3.25,Drink
20,BARRIE,RENE,2000-01-20,2000-01-28,Manager,True,21,Tucson,AZ,85701,1900 Speedway Blvd,105,2000-01-21,True,False,105,3,40,40,Lemon,Lemonade,3.25,Drink
20,BRANDSTETTER,MOISES,2000-01-04,2000-01-10,Shift Manager,True,50,Tucson,AZ,85701,1900 Speedway Blvd,105,2000-01-21,True,False,105,3,40,40,Lemon,Lemonade,3.25,Drink
6,RININGER,LESTER,2000-01-26,2000-01-30,Manager,True,6,San Diego,CA,92110,1507 Front St,11,2000-01-21,True,False,11,1,40,40,Lemon,Lemonade,3.25,Drink
10,DURNEY,FELIPE,2000-01-07,2000-01-18,Manager,True,10,Bakersfield,CA,93308,1850 Truxtun Ave,204,2000-01-26,False,False,204,1,40,40,Lemon,Lemonade,3.25,Drink
18,LAZZARA,ROSALBA,2000-01-28,2000-01-30,Manager,True,18,Phoenix,AZ,85016,2400 Camelback Rd,83,2000-01-01,True,False,83,5,40,40,Lemon,Lemonade,3.25,Drink
11,STILNER,TOVA,2000-01-19,2000-01-27,Manager,True,11,Sacramento,CA,94211,1420 15th st,567,2000-01-24,False,False,567,1,40,40,Lemon,Lemonade,3.25,Drink
17,HEISE,CHARMAINE,2000-01-23,2000-01-28,Manager,True,17,Las Vegas,NV,89101,4122 Rainbow Blvd,349,2000-01-29,True,False,349,1,40,40,Lemon,Lemonade,3.25,Drink
17,SMOTHERMAN,KARRI,2000-01-05,2000-01-28,Cashier,True,45,Las Vegas,NV,89101,4122 Rainbow Blvd,349,2000-01-29,True,False,349,1,40,40,Lemon,Lemonade,3.25,Drink
17,BOWERMAN,STEPHENIE,2000-01-03,2000-01-22,Manager,True,46,Las Vegas,NV,89101,4122 Rainbow Blvd,349,2000-01-29,True,False,349,1,40,40,Lemon,Lemonade,3.25,Drink
17,SPECKEN,MARC,2000-01-12,2000-01-13,Shift Manager,True,47,Las Vegas,NV,89101,4122 Rainbow Blvd,349,2000-01-29,True,False,349,1,40,40,Lemon,Lemonade,3.25,Drink
6,RININGER,LESTER,2000-01-26,2000-01-30,Manager,True,6,San Diego,CA,92110,1507 Front St,832,2000-01-12,False,False,832,5,40,40,Lemon,Lemonade,3.25,Drink
18,LAZZARA,ROSALBA,2000-01-28,2000-01-30,Manager,True,18,Phoenix,AZ,85016,2400 Camelback Rd,119,2000-01-28,True,False,119,3,40,40,Lemon,Lemonade,3.25,Drink
10,DURNEY,FELIPE,2000-01-07,2000-01-18,Manager,True,10,Bakersfield,CA,93308,1850 Truxtun Ave,905,2000-01-24,False,True,905,3,40,40,Lemon,Lemonade,3.25,Drink
16,WORDLOW,WILL,2000-01-09,2000-01-14,Manager,True,16,Reno,NV,89507,446 Center St,118,2000-01-09,False,False,118,1,40,40,Lemon,Lemonade,3.25,Drink
15,PROO,SONIA,2000-01-03,2000-01-18,Manager,True,15,Olympia,WA,98512,312 State Ave,942,2000-01-29,True,False,942,2,40,40,Lemon,Lemonade,3.25,Drink
18,LAZZARA,ROSALBA,2000-01-28,2000-01-30,Manager,True,18,Phoenix,AZ,85016,2400 Camelback Rd,628,2000-01-21,True,False,628,5,40,40,Lemon,Lemonade,3.25,Drink
11,STILNER,TOVA,2000-01-19,2000-01-27,Manager,True,11,Sacramento,CA,94211,1420 15th st,864,2000-01-01,True,True,864,5,40,40,Lemon,Lemonade,3.25,Drink
20,DEBRECHT,JERALD,2000-01-04,2000-01-19,Manager,True,20,Tucson,AZ,85701,1900 Speedway Blvd,393,2000-01-13,False,True,393,4,40,40,Lemon,Lemonade,3.25,Drink
20,BARRIE,RENE,2000-01-20,2000-01-28,Manager,True,21,Tucson,AZ,85701,1900 Speedway Blvd,393,2000-01-13,False,True,393,4,40,40,Lemon,Lemonade,3.25,Drink
20,BRANDSTETTER,MOISES,2000-01-04,2000-01-10,Shift Manager,True,50,Tucson,AZ,85701,1900 Speedway Blvd,393,2000-01-13,False,True,393,4,40,40,Lemon,Lemonade,3.25,Drink
11,STILNER,TOVA,2000-01-19,2000-01-27,Manager,True,11,Sacramento,CA,94211,1420 15th st,496,2000-01-24,False,True,496,5,48,48,Cherry,Soda,1.29,Drink
14,CRATCH,RODNEY,2000-01-03,2000-01-17,Manager,True,14,Seattle,WA,98111,550 Thomas St,243,2000-01-22,True,False,243,5,48,48,Cherry,Soda,1.29,Drink
14,SEINER,CLEMENTE,2000-01-26,2000-01-29,Barista,False,41,Seattle,WA,98111,550 Thomas St,243,2000-01-22,True,False,243,5,48,48,Cherry,Soda,1.29,Drink
14,ROLLINGER,SANTOS,2000-01-13,2000-01-25,Shift Manager,True,42,Seattle,WA,98111,550 Thomas St,243,2000-01-22,True,False,243,5,48,48,Cherry,Soda,1.29,Drink
14,JI,STARLA,2000-01-07,2000-01-12,Shift Manager,True,43,Seattle,WA,98111,550 Thomas St,243,2000-01-22,True,False,243,5,48,48,Cherry,Soda,1.29,Drink
